Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

07:57:54 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:57:55 PM     0   2217624   77.00   22.00    0.00    0.00   99.00    34  python
07:57:56 PM     0   2217624   55.00   46.00    0.00    0.00  101.00    34  python
07:57:57 PM     0   2217624   76.00   24.00    0.00    0.00  100.00    34  python
07:57:58 PM     0   2217624   99.00    1.00    0.00    0.00  100.00    34  python
07:57:59 PM     0   2217624  100.00    0.00    0.00    0.00  100.00    34  python
07:58:00 PM     0   2217624  100.00    0.00    0.00    0.00  100.00    34  python
