Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:31:28 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:31:29 PM     0   2261086   66.00   29.00    0.00    0.00   95.00    33  python
08:31:30 PM     0   2261086   72.00   29.00    0.00    0.00  101.00    33  python
08:31:31 PM     0   2261086   53.00   46.00    0.00    0.00   99.00    33  python
08:31:32 PM     0   2261086   69.00   25.00    0.00    0.00   94.00    33  python
08:31:33 PM     0   2261086  100.00    0.00    0.00    0.00  100.00    33  python
08:31:34 PM     0   2261086   99.00    1.00    0.00    0.00  100.00    33  python
08:31:35 PM     0   2261086  100.00    0.00    0.00    0.00  100.00    33  python
