Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:31:28 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:29 PM     0   2261086  57015.00      0.00 30206192 3444328   1.31  python
08:31:30 PM     0   2261086 103939.00      0.00 37382912 10085364   3.82  python
08:31:31 PM     0   2261086  91593.00      0.00 28616428  890460   0.34  python
08:31:32 PM     0   2261086 100839.00      0.00 36884980 1319572   0.50  python
08:31:33 PM     0   2261086    177.00      0.00 36885112 1319976   0.50  python
08:31:34 PM     0   2261086    245.00      0.00 36885112 1319984   0.50  python
08:31:35 PM     0   2261086   2264.00      0.00 36886348 1320016   0.50  python
