Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

02:34:36 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:34:37 PM     0   1456321  42622.00      0.00 29191708 2441508   0.93  python
02:34:38 PM     0   1456321  83348.00      0.00 34860968 7765132   2.94  python
02:34:39 PM     0   1456321  73359.00      0.00 30197648 2710664   1.03  python
02:34:40 PM     0   1456321 107186.00      0.00 32662140 1110280   0.42  python
02:34:41 PM     0   1456321  47333.00      0.00 79473456 1307176   0.50  python
02:34:42 PM     0   1456321    168.00      0.00 84683568 1307228   0.50  python
02:34:43 PM     0   1456321    173.00      0.00 89885616 1307232   0.50  python
02:34:44 PM     0   1456321    893.00      0.00 95095728 1307272   0.50  python
02:34:45 PM     0   1456321    109.00      0.00 95103924 1307256   0.50  python
02:34:46 PM     0   1456321    359.00      0.00 95103924 1307308   0.50  python
02:34:47 PM     0   1456321    103.00      0.00 95103924 1307276   0.50  python
02:34:48 PM     0   1456321     37.00      0.00 95103924 1307236   0.50  python
02:34:49 PM     0   1456321     44.00      0.00 95103924 1307196   0.50  python
02:34:50 PM     0   1456321    406.00      0.00 95103924 1307304   0.50  python
02:34:51 PM     0   1456321    550.00      0.00 95103924 1307292   0.50  python
02:34:52 PM     0   1456321    956.00      0.00 91818928 1307264   0.50  python
02:34:53 PM     0   1456321     45.00      0.00 91818928 1307228   0.50  python
02:34:54 PM     0   1456321     39.00      0.00 91818928 1307188   0.50  python
02:34:55 PM     0   1456321     36.00      0.00 91818928 1307300   0.50  python
02:34:56 PM     0   1456321     41.00      0.00 91818928 1307260   0.50  python
02:34:57 PM     0   1456321     97.00      0.00 91818928 1307232   0.50  python
02:34:58 PM     0   1456321     43.00      0.00 91818928 1307196   0.50  python
02:34:59 PM     0   1456321     35.00      0.00 91818928 1307164   0.50  python
02:35:00 PM     0   1456321     35.00      0.00 91827124 1307132   0.50  python
02:35:01 PM     0   1456321     39.00      0.00 91818928 1307344   0.50  python
02:35:02 PM     0   1456321     41.00      0.00 91827124 1307312   0.50  python
02:35:03 PM     0   1456321     37.00      0.00 91818928 1307272   0.50  python
02:35:04 PM     0   1456321    347.00      0.00 91818928 1307336   0.50  python
02:35:05 PM     0   1456321     33.00      0.00 91818928 1307344   0.50  python
02:35:06 PM     0   1456321     32.00      0.00 91818928 1307316   0.50  python
02:35:07 PM     0   1456321   9022.00      0.00 91848076 1332988   0.51  python
02:35:08 PM     0   1456321    215.00      0.00 91856272 1332996   0.51  python
02:35:09 PM     0   1456321    287.00      0.00 91856272 1332984   0.51  python
02:35:10 PM     0   1456321   1107.00      0.00 91848076 1333140   0.51  python
02:35:11 PM     0   1456321    837.00      0.00 91856272 1333152   0.51  python
02:35:12 PM     0   1456321     66.00      0.00 91856272 1333120   0.51  python
02:35:13 PM     0   1456321     46.00      0.00 91848076 1333088   0.51  python
02:35:14 PM     0   1456321    987.00      0.00 91856272 1333148   0.51  python
02:35:15 PM     0   1456321    172.00      0.00 91856272 1333112   0.51  python
02:35:16 PM     0   1456321     51.00      0.00 91856272 1333084   0.51  python
02:35:17 PM     0   1456321   2133.00      0.00 91856272 1333164   0.51  python
02:35:18 PM     0   1456321    296.00      0.00 94477712 1333128   0.51  python
02:35:19 PM     0   1456321   1338.00      0.00 94477712 1333188   0.51  python
02:35:20 PM     0   1456321   1855.00      0.00 94477712 1333176   0.51  python
02:35:21 PM     0   1456321     56.00      0.00 94477712 1333140   0.51  python
02:35:22 PM     0   1456321   1592.00      0.00 94477712 1333208   0.51  python
02:35:23 PM     0   1456321   1615.00      0.00 94477712 1333180   0.51  python
02:35:24 PM     0   1456321  44720.00      0.00 94455436 1333328   0.51  python
