Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

01:35:59 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
01:36:00 PM     0   1349694   80.00   20.00    0.00    0.00  100.00    34  python
01:36:01 PM     0   1349694   73.00   27.00    0.00    0.00  100.00    34  python
01:36:02 PM     0   1349694   66.00   34.00    0.00    0.00  100.00    34  python
01:36:03 PM     0   1349694   85.00   16.00    0.00    0.00  101.00    34  python
01:36:04 PM     0   1349694  100.00    0.00    0.00    0.00  100.00    34  python
01:36:05 PM     0   1349694   99.00    1.00    0.00    0.00  100.00    34  python
01:36:06 PM     0   1349694  100.00    0.00    0.00    0.00  100.00    34  python
01:36:07 PM     0   1349694   99.00    2.00    0.00    0.00  101.00    34  python
01:36:08 PM     0   1349694  100.00    1.00    0.00    0.00  101.00    34  python
01:36:09 PM     0   1349694  100.00    0.00    0.00    0.00  100.00    34  python
01:36:10 PM     0   1349694   99.00    1.00    0.00    0.00  100.00    34  python
01:36:11 PM     0   1349694   99.00    1.00    0.00    0.00  100.00    34  python
01:36:12 PM     0   1349694   71.00    2.00    0.00    0.00   73.00    34  python
