Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

01:35:59 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:00 PM     0   1349694  83913.00      0.00 32928580 5975168   2.27  python
01:36:01 PM     0   1349694  73762.00      0.00 28298028  944516   0.36  python
01:36:02 PM     0   1349694 157507.00      0.00 29616700 1213672   0.46  python
01:36:03 PM     0   1349694  27626.00      0.00 32179924 1331648   0.50  python
01:36:04 PM     0   1349694     59.00      0.00 32179924 1331684   0.50  python
01:36:05 PM     0   1349694    406.00      0.00 32179924 1331804   0.50  python
01:36:06 PM     0   1349694    684.00      0.00 32179924 1331824   0.50  python
01:36:07 PM     0   1349694    345.00      0.00 32179924 1331816   0.50  python
01:36:08 PM     0   1349694     54.00      0.00 32179924 1331812   0.50  python
01:36:09 PM     0   1349694   1049.00      0.00 32179924 1331872   0.50  python
01:36:10 PM     0   1349694     54.00      0.00 32179924 1331852   0.50  python
01:36:11 PM     0   1349694    167.00      0.00 32179924 1331844   0.50  python
01:36:12 PM     0   1349694  38948.00      0.00 32141356 1332100   0.51  python
