Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

01:36:17 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:36:18 PM     0   1350662  61366.00      0.00 30995116 4102376   1.56  python
01:36:19 PM     0   1350662  83795.00      0.00 36762680 9456540   3.59  python
01:36:20 PM     0   1350662  71076.00      0.00 28321812  765516   0.29  python
01:36:21 PM     0   1350662 135463.00      0.00 32179924 1331852   0.50  python
01:36:22 PM     0   1350662    342.00      0.00 32179924 1331928   0.50  python
01:36:23 PM     0   1350662    183.00      0.00 32179924 1331944   0.50  python
01:36:24 PM     0   1350662    939.00      0.00 32179924 1332036   0.51  python
01:36:25 PM     0   1350662     25.00      0.00 32179924 1332028   0.51  python
01:36:26 PM     0   1350662    785.00      0.00 32179924 1332028   0.51  python
01:36:27 PM     0   1350662    478.00      0.00 32179924 1332092   0.51  python
01:36:28 PM     0   1350662     42.00      0.00 32179924 1332084   0.51  python
01:36:29 PM     0   1350662     22.00      0.00 32179924 1332076   0.51  python
01:36:30 PM     0   1350662    265.00      0.00 32179924 1332064   0.51  python
