Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

07:58:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:58:07 PM     0   2218110   72.00   28.00    0.00    0.00  100.00    39  python
07:58:08 PM     0   2218110   58.00   42.00    0.00    0.00  100.00    39  python
07:58:09 PM     0   2218110   71.00   29.00    0.00    0.00  100.00    39  python
07:58:10 PM     0   2218110   99.00    1.00    0.00    0.00  100.00    43  python
07:58:11 PM     0   2218110  100.00    0.00    0.00    0.00  100.00    43  python
07:58:12 PM     0   2218110  100.00    0.00    0.00    0.00  100.00    43  python
