Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

07:58:18 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
07:58:19 PM     0   2218508   62.00   35.00    0.00    0.00   97.00    34  python
07:58:20 PM     0   2218508   63.00   37.00    0.00    0.00  100.00    34  python
07:58:21 PM     0   2218508   55.00   46.00    0.00    0.00  101.00    34  python
07:58:22 PM     0   2218508   84.00   15.00    0.00    0.00   99.00    34  python
07:58:23 PM     0   2218508  100.00    0.00    0.00    0.00  100.00    34  python
07:58:24 PM     0   2218508  100.00    0.00    0.00    0.00  100.00    34  python
07:58:25 PM     0   2218508   96.00    4.00    0.00    0.00  100.00    34  python
