Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

01:32:32 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:32:33 PM     0   1340492  91385.00      0.00 35254172 8092848   3.07  python
01:32:34 PM     0   1340492  80199.00      0.00 31049604 3473800   1.32  python
01:32:35 PM     0   1340492 145535.00      0.00 31589016 1330056   0.50  python
01:32:36 PM     0   1340492    121.00      0.00 31589016 1330088   0.50  python
01:32:37 PM     0   1340492   1211.00      0.00 31589016 1330092   0.50  python
01:32:38 PM     0   1340492    256.00      0.00 31589016 1330092   0.50  python
01:32:39 PM     0   1340492    917.00      0.00 31589016 1330096   0.50  python
01:32:40 PM     0   1340492   1209.00      0.00 31589016 1330096   0.50  python
01:32:41 PM     0   1340492    235.00      0.00 31589016 1330104   0.50  python
01:32:42 PM     0   1340492   1018.00      0.00 31589016 1330116   0.50  python
01:32:43 PM     0   1340492      9.00      0.00 31589016 1330116   0.50  python
01:32:44 PM     0   1340492    487.00      0.00 31589016 1330120   0.50  python
