Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:30:47 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:30:48 PM     0   2259489   71.00   30.00    0.00    0.00  101.00    32  python
08:30:49 PM     0   2259489   64.00   36.00    0.00    0.00  100.00    32  python
08:30:50 PM     0   2259489   58.00   43.00    0.00    0.00  101.00    32  python
08:30:51 PM     0   2259489   92.00    8.00    0.00    0.00  100.00    32  python
08:30:52 PM     0   2259489  100.00    1.00    0.00    0.00  101.00    32  python
08:30:53 PM     0   2259489  100.00    0.00    0.00    0.00  100.00    32  python
08:30:54 PM     0   2259489   97.00    3.00    0.00    0.00  100.00    32  python
