Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:31:04 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:31:05 PM     0   2260120   73.00   29.00    0.00    0.00  102.00    33  python
08:31:06 PM     0   2260120   79.00   20.00    0.00    0.00   99.00    33  python
08:31:07 PM     0   2260120   54.00   47.00    0.00    0.00  101.00    33  python
08:31:08 PM     0   2260120   79.00   22.00    0.00    0.00  101.00    33  python
08:31:09 PM     0   2260120  100.00    0.00    0.00    0.00  100.00    33  python
08:31:10 PM     0   2260120  100.00    0.00    0.00    0.00  100.00    33  python
08:31:11 PM     0   2260120   96.00    3.00    0.00    0.00   99.00    33  python
