Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

05:17:06 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:17:07 PM     0   1948985    4.00    3.00    0.00    0.00    7.00    40  python
05:17:08 PM     0   1948985    3.00    3.00    0.00    0.00    6.00    40  python
05:17:09 PM     0   1948985    4.00    2.00    0.00    0.00    6.00    40  python
05:17:10 PM     0   1948985    5.00    2.00    0.00    0.00    7.00    40  python
05:17:11 PM     0   1948985    4.00    2.00    0.00    0.00    6.00    40  python
05:17:12 PM     0   1948985    4.00    2.00    0.00    0.00    6.00    40  python
05:17:13 PM     0   1948985    3.00    2.00    0.00    0.00    5.00    40  python
05:17:14 PM     0   1948985    3.00    3.00    0.00    0.00    6.00    40  python
05:17:15 PM     0   1948985    5.00    1.00    0.00    0.00    6.00    40  python
05:17:16 PM     0   1948985    5.00    2.00    0.00    0.00    7.00    40  python
05:17:17 PM     0   1948985    4.00    1.00    0.00    0.00    5.00    40  python
05:17:18 PM     0   1948985    4.00    2.00    0.00    0.00    6.00    40  python
05:17:19 PM     0   1948985    4.00    1.00    0.00    0.00    5.00    40  python
05:17:20 PM     0   1948985    6.00    0.00    0.00    0.00    6.00    40  python
