Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:31:53 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:31:54 PM     0   2261936   69.00   29.00    0.00    0.00   98.00    32  python
08:31:55 PM     0   2261936   76.00   23.00    0.00    0.00   99.00    32  python
08:31:56 PM     0   2261936   60.00   41.00    0.00    0.00  101.00    32  python
08:31:57 PM     0   2261936   72.00   27.00    0.00    0.00   99.00    32  python
08:31:58 PM     0   2261936  100.00    1.00    0.00    0.00  101.00    32  python
08:31:59 PM     0   2261936  100.00    0.00    0.00    0.00  100.00    32  python
08:32:00 PM     0   2261936  100.00    0.00    0.00    0.00  100.00    32  python
