Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

01:32:50 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:32:51 PM     0   1341067  82732.00      0.00 34468780 7410176   2.81  python
01:32:52 PM     0   1341067  72972.00      0.00 29772560 2332596   0.88  python
01:32:53 PM     0   1341067 162572.00      0.00 31590048 1331656   0.50  python
01:32:54 PM     0   1341067    447.00      0.00 31590048 1331728   0.50  python
01:32:55 PM     0   1341067     52.00      0.00 31590048 1331768   0.50  python
01:32:56 PM     0   1341067    351.00      0.00 31590048 1331772   0.50  python
01:32:57 PM     0   1341067    551.00      0.00 31590048 1331772   0.50  python
01:32:58 PM     0   1341067    776.00      0.00 31590048 1331772   0.50  python
01:32:59 PM     0   1341067    975.00      0.00 31590048 1331784   0.50  python
01:33:00 PM     0   1341067    150.00      0.00 31590048 1331796   0.50  python
01:33:01 PM     0   1341067     19.00      0.00 31590048 1331796   0.50  python
01:33:02 PM     0   1341067    563.00      0.00 31590048 1331796   0.50  python
01:33:03 PM     0   1341067  88904.00      0.00       0       0   0.00  python
