Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

01:33:45 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:33:46 PM     0   1342930  58139.00      0.00 30634648 3845052   1.46  python
01:33:47 PM     0   1342930  83869.00      0.00 36434980 9204396   3.49  python
01:33:48 PM     0   1342930  73873.00      0.00 31738892 4182228   1.59  python
01:33:49 PM     0   1342930 135251.00      0.00 32179916 1331416   0.50  python
01:33:50 PM     0   1342930    469.00      0.00 32179916 1331668   0.50  python
01:33:51 PM     0   1342930    133.00      0.00 32179916 1331684   0.50  python
01:33:52 PM     0   1342930    888.00      0.00 32179916 1331772   0.50  python
01:33:53 PM     0   1342930     46.00      0.00 32179916 1331764   0.50  python
01:33:54 PM     0   1342930    808.00      0.00 32179916 1331772   0.50  python
01:33:55 PM     0   1342930    428.00      0.00 32179916 1331836   0.50  python
01:33:56 PM     0   1342930     47.00      0.00 32179916 1331820   0.50  python
01:33:57 PM     0   1342930     38.00      0.00 32179916 1331820   0.50  python
01:33:58 PM     0   1342930    292.00      0.00 32179916 1331856   0.50  python
01:33:59 PM     0   1342930  95295.00      0.00 32135204 1340524   0.51  python
