Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

01:35:21 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
01:35:22 PM     0   1347742  92495.00      0.00 35320768 8202360   3.11  python
01:35:23 PM     0   1347742  81234.00      0.00 31181736 3648020   1.38  python
01:35:24 PM     0   1347742 142662.00      0.00 32179912 1331412   0.50  python
01:35:25 PM     0   1347742    216.00      0.00 32179912 1331644   0.50  python
01:35:26 PM     0   1347742    408.00      0.00 32179912 1331668   0.50  python
01:35:27 PM     0   1347742     30.00      0.00 32179912 1331724   0.50  python
01:35:28 PM     0   1347742    960.00      0.00 32179912 1331736   0.50  python
01:35:29 PM     0   1347742     49.00      0.00 32179912 1331736   0.50  python
01:35:30 PM     0   1347742    825.00      0.00 32179912 1331768   0.50  python
01:35:31 PM     0   1347742    246.00      0.00 32253644 1331832   0.50  python
01:35:32 PM     0   1347742     39.00      0.00 32245448 1331864   0.50  python
01:35:33 PM     0   1347742     20.00      0.00 32245448 1331852   0.50  python
01:35:34 PM     0   1347742  61179.00      0.00 32200736 1339488   0.51  python
