Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:31:41 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:31:42 PM     0   2261522   65.00   31.00    0.00    0.00   96.00    32  python
08:31:43 PM     0   2261522   76.00   23.00    0.00    0.00   99.00    32  python
08:31:44 PM     0   2261522   67.00   34.00    0.00    0.00  101.00    32  python
08:31:45 PM     0   2261522   62.00   38.00    0.00    0.00  100.00    32  python
08:31:46 PM     0   2261522   99.00    0.00    0.00    0.00   99.00    32  python
08:31:47 PM     0   2261522  100.00    0.00    0.00    0.00  100.00    32  python
08:31:48 PM     0   2261522  100.00    0.00    0.00    0.00  100.00    32  python
08:31:49 PM     0   2261522   72.00   32.00    0.00    0.00  104.00    32  python
