Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:31:41 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
08:31:42 PM     0   2261522  48797.00      0.00 28993648 2329668   0.88  python
08:31:43 PM     0   2261522  99292.00      0.00 35908224 8675072   3.29  python
08:31:44 PM     0   2261522  79945.00      0.00 31736424 4045680   1.53  python
08:31:45 PM     0   2261522 129142.00      0.00 36864292 1299308   0.49  python
08:31:46 PM     0   2261522   4719.00      0.00 36885104 1319376   0.50  python
08:31:47 PM     0   2261522    314.00      0.00 36885104 1319392   0.50  python
08:31:48 PM     0   2261522     12.00      0.00 36885104 1319392   0.50  python
