Linux 5.15.0-119-generic (node1) 	05/16/2025 	_x86_64_	(64 CPU)

08:31:16 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
08:31:17 PM     0   2260651   72.00   26.00    0.00    0.00   98.00    45  python
08:31:18 PM     0   2260651   76.00   24.00    0.00    0.00  100.00    45  python
08:31:19 PM     0   2260651   55.00   45.00    0.00    0.00  100.00    45  python
08:31:20 PM     0   2260651   69.00   31.00    0.00    0.00  100.00    45  python
08:31:21 PM     0   2260651   98.00    1.00    0.00    0.00   99.00    45  python
08:31:22 PM     0   2260651  100.00    0.00    0.00    0.00  100.00    45  python
08:31:23 PM     0   2260651  100.00    0.00    0.00    0.00  100.00    45  python
