Linux 5.15.0-119-generic (node1) 	05/07/2025 	_x86_64_	(64 CPU)

05:17:38 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
05:17:39 PM     0   1952767    4.00    2.00    0.00    0.00    6.00    38  python
05:17:40 PM     0   1952767    3.00    1.00    0.00    0.00    4.00    38  python
05:17:41 PM     0   1952767    6.00    0.00    0.00    0.00    6.00    38  python
05:17:42 PM     0   1952767    5.00    0.00    0.00    0.00    5.00    38  python
05:17:43 PM     0   1952767    3.00    2.00    0.00    0.00    5.00    38  python
05:17:44 PM     0   1952767    5.00    1.00    0.00    0.00    6.00    38  python
05:17:45 PM     0   1952767    3.00    3.00    0.00    0.00    6.00    38  python
05:17:46 PM     0   1952767    3.00    3.00    0.00    0.00    6.00    38  python
05:17:47 PM     0   1952767    4.00    3.00    0.00    0.00    7.00    38  python
05:17:48 PM     0   1952767    5.00    2.00    0.00    0.00    7.00    38  python
05:17:49 PM     0   1952767    4.00    3.00    0.00    0.00    7.00    38  python
05:17:50 PM     0   1952767    4.00    3.00    0.00    0.00    7.00    38  python
05:17:51 PM     0   1952767    4.00    3.00    0.00    0.00    7.00    38  python
05:17:52 PM     0   1952767    4.00    3.00    0.00    0.00    7.00    38  python
